D055507233,2986,藝術、心靈與創造力
D011486596,2884,古典小說
D093810883,1337,計算機結構學
D0594651,1277,程式設計(IV)
D006981945,2967,婚姻與家庭
D033221472,2143,會計學(二)實習
D098962938,2970,時間管理專題
D019957937,3780,全民國防教育軍事訓練(二)
D024464659,2138,管理學
D003250945,1280,微積分(二)
D021109119,1968,超大型積體電路設計導論
D007340000,1334,計算機結構學
D017124874,1348,資訊專題研討(二)
D014102493,2154,管理科學
D025451344,1328,組合數學
D026562377,2900,電影藝術專題講座　
D0824228,2143,會計學(二)實習
D0561245,3024,全球暖化與綠色環境設計
D0551709,2153,統計學(二)實習
D0636796,1340,計算機結構學
D095767192,3001,事業創新
D049429916,2950,智慧財產之保護與實務
D064207407,2136,經濟學(二)
D0538677,2919,生命科學
D041418543,2876,日本歷史與文化
D0520782,2928,奈米科技與生活
D0696366,1340,計算機結構學
D003110881,1307,系統程式
D0669951,2134,會計學(二)
D0621464,1305,資料庫系統
D0787464,1330,數位信號處理導論
D018104448,2997,舞台道具製作
D035874577,2142,會計學(二)
D0773484,2955,經濟與生活
D0627277,3767,全民國防教育軍事訓練(二)
D056526516,1281,線性代數
D066099482,2176,人力資源發展
D039631985,1303,邏輯設計實習
D0632202,3809,前瞻時尚與潮流
D0654127,2866,人造環境欣賞
D0758684,1284,班級活動
D0899669,2941,環境教育
D0783854,2158,統計學(二)
D0505486,2151,組織行為
D059821120,1288,普通物理-電、磁、光實驗
D0566121,1302,邏輯設計
D013484859,2170,國際企業管理
D099083953,2882,文學、電影DIY
D005648788,2962,投資與理財
D058355671,1313,資訊與網路安全
D021631054,1334,計算機結構學
D073963684,2146,管理學
D0964780,2193,職場實務
D051929343,1311,物件導向設計
D0850293,1338,計算機演算法
D012649211,1278,普通物理-電、磁、光實驗
D0892298,3029,3D城市與數位校園
D012134878,2002,地理資訊於APPS之應用
D0584007,1283,邏輯設計實習
D0983223,3891,使用者導向設計
D031143677,2987,專利撰寫實務
D076237348,2175,管理資訊系統
D021473401,1316,資料庫系統
D0633767,2152,統計學(二)
D0860448,2150,商事法
D0797569,2893,宗教與人生
D084736659,2192,綠色企業與創業
D074547050,2165,消費者行為
D028183488,2866,人造環境欣賞
D082024352,2937,性別與心理衛生
D049044690,2174,國際企業管理
D081492978,2139,資訊網路
D0556989,1277,程式設計(IV)
D0932817,1292,邏輯設計
D0536878,3038,消費者保護法
D090574733,1312,物件導向設計實習
D014223815,1283,邏輯設計實習
D038003301,1315,系統程式
D092634893,2144,經濟學(二)
D0624732,2943,模擬亞太經合會
D051684563,1283,邏輯設計實習
D043670703,2195,作業管理
D0932481,3892,打造自我品牌─職能加值課程
D062363945,2912,電影與性別
D0552655,1331,計算機結構學
D0632192,2168,企業倫理與社會責任
D0681976,2139,資訊網路
D0726502,1293,邏輯設計實習
D047129115,2864,人生哲學
D095830674,1330,數位信號處理導論
D0908204,1340,計算機結構學
D0915964,2977,初階智慧型創新
D0641606,2927,系統品質建模與挑戰
D077687227,1282,邏輯設計
D0632719,1346,文獻研討(二)
D051755249,1329,電子商務安全
D060994486,3009,基礎影音製作
D0613268,3036,社會學與生活體驗
D0513334,2138,管理學
D089144817,1301,線性代數
D026865355,2174,國際企業管理
D038817175,1329,電子商務安全
D094600247,1320,機率論
D088887272,2919,生命科學
D0641563,1277,程式設計(IV)
D011701651,2174,國際企業管理
D092564343,1350,型樣識別
D082046521,3779,全民國防教育軍事訓練(二)
D0748674,3780,全民國防教育軍事訓練(二)
D0688893,1284,班級活動
D0617817,2939,智慧城市無所不在的監測系統
D0662259,1320,機率論
D0663334,2134,會計學(二)
